District Code,District Name,School Code,Charter Y/N,School Name,Physical Address,City,State,Zip Code,Phone,Low grade,High grade,Congressional District,District Setting
0980,Harrison 2,7882,N,Sierra High School,2250 JET WING DRIVE,COLORADO SPRINGS,CO,80916,7195792090,090,120,5,Urban-Suburban
0980,Harrison 2,8034,N,Soaring Eagles Community School,4710 HARRIER RIDGE DRIVE,COLORADO SPRINGS,CO,80916,7195404000,004,070,5,Urban-Suburban
0980,Harrison 2,8350,N,Stratton Meadows Elementary School,610 BROOKSHIRE AVENUE,COLORADO SPRINGS,CO,80906,7195792190,004,050,5,Urban-Suburban
0980,Harrison 2,1582,Y,The Vanguard School (Elementary),1832 SOUTH WAHSATCH,COLORADO SPRINGS,CO,80906,7194711999,006,060,5,Urban-Suburban
0980,Harrison 2,9057,Y,The Vanguard School (High),1832 SOUTH WAHSATCH,COLORADO SPRINGS,CO,80906,7194711999,090,120,5,Urban-Suburban
0980,Harrison 2,9051,Y,The Vanguard School (Middle),1832 SOUTH WAHSATCH,COLORADO SPRINGS,CO,80906,7194711999,070,080,5,Urban-Suburban
0980,Harrison 2,8923,N,Turman Elementary School,3245 SPRINGNITE DRIVE,COLORADO SPRINGS,CO,80916,7195792195,004,050,5,Urban-Suburban
0980,Harrison 2,9602,N,Wildflower Elementary School,1160 KEITH DRIVE,COLORADO SPRINGS,CO,80916,7195792115,004,050,5,Urban-Suburban
0990,Widefield 3,9560,N,Discovery High School,701 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,7193913121,090,120,5,Urban-Suburban
0990,Widefield 3,3234,N,French Elementary School,5225 ALTURAS DRIVE,COLORADO SPRINGS,CO,80911,7193913495,006,050,5,Urban-Suburban
0990,Widefield 3,3692,N,Grand Mountain School,11060 FONTAINE BLVD,COLORADO SPRINGS,CO,80925,7193913470,004,080,5,Urban-Suburban
0990,Widefield 3,5033,Y,James Madison Charter Academy School,660 SYRACUSE STREET,COLORADO SPRINGS,CO,80911,7193913977,006,080,5,Urban-Suburban
0990,Widefield 3,4394,N,Janitell Junior High School,7635 FOUNTAIN MESA ROAD,FOUNTAIN,CO,80817,7193913295,060,080,5,Urban-Suburban
0990,Widefield 3,5602,N,Martin Luther King Jr Elementary School,6910 DEFOE AVENUE,COLORADO SPRINGS,CO,80911,7193913455,006,050,5,Urban-Suburban
0990,Widefield 3,5841,N,Mesa Ridge High School,6070 MESA RIDGE PARKWAY,COLORADO SPRINGS,CO,80911,7193913600,090,120,5,Urban-Suburban
0990,Widefield 3,6952,N,Pinello Elementary School,2515 CODY DRIVE,COLORADO SPRINGS,CO,80911,7193913395,006,050,5,Urban-Suburban
0990,Widefield 3,8178,N,Sproul Junior High School,235 SUMAC DRIVE,COLORADO SPRINGS,CO,80911,7193913215,060,080,5,Urban-Suburban
0990,Widefield 3,8392,N,Sunrise Elementary School,7070 GRAND VALLEY DRIVE,COLORADO SPRINGS,CO,80911,7193913415,006,050,5,Urban-Suburban
0990,Widefield 3,4346,N,Talbott STEAM Innovation School,401 DEAN DRIVE,COLORADO SPRINGS,CO,80911,7193913475,006,050,5,Urban-Suburban
0990,Widefield 3,1249,N,The Haven School ,930 LETA DR,COLORADO SPRINGS,CO,80911,7193913080,007,120,5,Urban-Suburban
0990,Widefield 3,8122,N,Venetucci Elementary School,405 WILLIS DRIVE,COLORADO SPRINGS,CO,80911,7193913355,006,050,5,Urban-Suburban
0990,Widefield 3,9294,N,Watson Junior High School,136 FONTAINE BOULEVARD,COLORADO SPRINGS,CO,80911,7193913255,060,080,5,Urban-Suburban
0990,Widefield 3,9334,N,Webster Elementary School,445 JERSEY LANE,COLORADO SPRINGS,CO,80911,7193913435,006,050,5,Urban-Suburban
0990,Widefield 3,9656,N,Widefield District 3 Preschool,209 LETA DRIVE,COLORADO SPRINGS,CO,80911,7199313050,004,004,5,Urban-Suburban
0990,Widefield 3,9562,N,Widefield Elementary School of the Arts,509 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,7193913335,006,050,5,Urban-Suburban
0990,Widefield 3,9566,N,Widefield High School,615 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,7193913200,090,120,5,Urban-Suburban
1000,Fountain 8,1334,N,Abrams Elementary School,600 CHILES AVENUE,FORT CARSON,CO,80902,7193821490,006,050,5,Urban-Suburban
1000,Fountain 8,3102,N,Aragon Elementary School,211 SOUTH MAIN STREET,FOUNTAIN,CO,80817,7193821340,004,050,5,Urban-Suburban
1000,Fountain 8,1332,N,Carson Middle School,6200 PRUSSMAN BOULEVARD,FORT CARSON,CO,80902,7193821610,060,080,5,Urban-Suburban
1000,Fountain 8,1941,N,Conrad Early Learning Center,10605 JIMMY CAMP RD,FOUNTAIN,CO,80817,7193043500,004,004,5,Urban-Suburban
1000,Fountain 8,3027,N,Eagleside Elementary School,9750 SENTRY DRIVE,FOUNTAIN,CO,80817,7193821520,004,050,5,Urban-Suburban
1000,Fountain 8,3106,N,Fountain Middle School,515 N. SANTE FE,FOUNTAIN,CO,80817,7193821580,060,080,5,Urban-Suburban
1000,Fountain 8,3110,N,Fountain-Fort Carson High School,900 JIMMY CAMP ROAD,FOUNTAIN,CO,80817,7193821640,090,120,5,Urban-Suburban
1000,Fountain 8,4474,N,Jordahl Elementary School,800 PROGRESS DRIVE,FOUNTAIN,CO,80817,7193821400,006,050,5,Urban-Suburban
1000,Fountain 8,3108,N,Mesa Elementary School,400 CAMINO DEL REY,FOUNTAIN,CO,80817,7193821370,006,050,5,Urban-Suburban
1000,Fountain 8,6138,N,Mountainside Elementary School,5506 HARR AVENUE,FORT CARSON,CO,80902,7193821430,006,050,5,Urban-Suburban
1000,Fountain 8,6338,N,Patriot Elementary School,7010 HARR AVENUE,FORT CARSON,CO,80902,7193821460,006,050,5,Urban-Suburban
1000,Fountain 8,9610,N,Weikel Elementary School,6565 LINDSTROM STREET,COLORADO SPRINGS,CO,80902,7193584320,004,050,5,Urban-Suburban
1000,Fountain 8,0203,N,Welte Education Center,330 LYCKMAN DR,FOUNTAIN,CO,80817,7193821550,090,120,5,Urban-Suburban
1010,Colorado Springs 11,0517,Y,Academy for Advanced and Creative Learning,2510 NORTH CHESTNUT STREET,COLORADO SPRINGS,CO,80907,7194346566,006,080,5,Urban-Suburban
1010,Colorado Springs 11,0269,N,Achieve Online,2115 AFTON WAY,COLORADO SPRINGS,CO,80909,7193283000,060,120,5,Urban-Suburban
1010,Colorado Springs 11,3890,N,Adams Elementary School,2101 MANITOBA DRIVE,COLORADO SPRINGS,CO,80910,7193282900,004,050,5,Urban-Suburban
1010,Colorado Springs 11,0452,N,Audubon Elementary School,2400 EAST VAN BUREN STREET,COLORADO SPRINGS,CO,80909,7193282600,004,050,5,Urban-Suburban
1010,Colorado Springs 11,1032,N,Bristol Elementary School,890 NORTH WALNUT STREET,COLORADO SPRINGS,CO,80905,7193284000,006,050,5,Urban-Suburban
1010,Colorado Springs 11,1126,N,Buena Vista Elementary School,924 W PIKES PEAK AVE,COLORADO SPRINGS,CO,80905,7193284100,004,050,5,Urban-Suburban
1010,Colorado Springs 11,1616,Y,CIVA Charter Academy,4635 NORTHPARK DRIVE,COLORADO SPRINGS,CO,80918,7196331306,090,120,5,Urban-Suburban
1010,Colorado Springs 11,1340,N,Carver Elementary School,4740 ARTISTIC CIRCLE,COLORADO SPRINGS,CO,80917,7193287100,006,050,5,Urban-Suburban
1010,Colorado Springs 11,1613,N,Chipeta Elementary School,2340 RAMSGATE TERRACE,COLORADO SPRINGS,CO,80919,7193285500,004,050,5,Urban-Suburban
1010,Colorado Springs 11,1798,N,Columbia Elementary School,835 EAST ST VRAIN STREET,COLORADO SPRINGS,CO,80903,7193282700,004,050,5,Urban-Suburban
1010,Colorado Springs 11,1885,Y,Community Prep Charter School,332 EAST WILLAMETTE AVENUE,COLORADO SPRINGS,CO,80903,7192278836,090,120,5,Urban-Suburban
1010,Colorado Springs 11,1870,N,Coronado High School,1590 WEST FILLMORE STREET,COLORADO SPRINGS,CO,80904,7193283600,090,120,5,Urban-Suburban
1010,Colorado Springs 11,2202,N,Doherty High School,4515 BARNES ROAD,COLORADO SPRINGS,CO,80917,7193286400,090,120,5,Urban-Suburban
1010,Colorado Springs 11,5146,Y,Eastlake High School of Colorado Springs,2520 AIRPORT ROAD,COLORADO SPRINGS,CO,80910,7192710145,090,120,5,Urban-Suburban
1010,Colorado Springs 11,2510,N,Edison Elementary School,3125 NORTH HANCOCK AVENUE,COLORADO SPRINGS,CO,80907,7193282800,004,050,5,Urban-Suburban
1010,Colorado Springs 11,3175,N,Freedom Elementary School,5280 BUTTERFIELD DRIVE,COLORADO SPRINGS,CO,80923,7192280800,004,050,5,Urban-Suburban
1010,Colorado Springs 11,3218,N,Fremont Elementary School,5110 EL CAMINO DRIVE,COLORADO SPRINGS,CO,80918,7193285600,004,050,5,Urban-Suburban
1010,Colorado Springs 11,3360,N,Galileo School of Math and Science,1600 NORTH UNION BLVD,COLORADO SPRINGS,CO,80909,7193282200,060,080,5,Urban-Suburban
1010,Colorado Springs 11,3470,Y,Globe Charter School,5759 N. ACADEMY BLVD.,COLORADO SPRINGS,CO,80918,7196300577,006,070,5,Urban-Suburban
1010,Colorado Springs 11,3592,N,Grant Elementary School,3215 WESTWOOD BOULEVARD,COLORADO SPRINGS,CO,80918,7193285700,006,050,5,Urban-Suburban
1010,Colorado Springs 11,3920,N,Henry Elementary School,1310 LEHMBERG BOULEVARD,COLORADO SPRINGS,CO,80915,7193287200,004,050,5,Urban-Suburban
1010,Colorado Springs 11,4070,N,Holmes Middle School,2455 MESA ROAD,COLORADO SPRINGS,CO,80904,7193283800,060,080,5,Urban-Suburban
1010,Colorado Springs 11,4138,N,Howbert Elementary School,1023 NORTH 31ST STREET,COLORADO SPRINGS,CO,80904,7193284200,004,050,5,Urban-Suburban
1010,Colorado Springs 11,8457,N,Jack Swigert Aerospace Academy,4220 EAST PIKES PEAK AVE,COLORADO SPRINGS,CO,80909,7193286900,060,080,5,Urban-Suburban
1010,Colorado Springs 11,4358,N,Jackson Elementary School,4340 EDWINSTOWE AVENUE,COLORADO SPRINGS,CO,80907,7193285800,004,050,5,Urban-Suburban
1010,Colorado Springs 11,4403,Y,James Irwin Elementary School - Howard,1801 HOWARD AVENUE,COLORADO SPRINGS,CO,80903,7193029100,006,050,5,Urban-Suburban
1010,Colorado Springs 11,4424,N,Jenkins Middle School,6410 AUSTIN BLUFFS PARKWAY,COLORADO SPRINGS,CO,80923,7193285300,060,080,5,Urban-Suburban
1010,Colorado Springs 11,4530,N,Keller Elementary School,3730 EAST MONTEBELLO DRIVE,COLORADO SPRINGS,CO,80918,7193285900,004,050,5,Urban-Suburban
1010,Colorado Springs 11,5604,N,King Elementary School,6110 SAPPORO DRIVE,COLORADO SPRINGS,CO,80918,7193286000,004,050,5,Urban-Suburban
1010,Colorado Springs 11,5404,N,Madison Elementary School,4120 CONSTITUTION AVENUE,COLORADO SPRINGS,CO,80909,7193287300,004,050,5,Urban-Suburban
1010,Colorado Springs 11,4090,N,Mann Middle School,1001 EAST VAN BUREN STREET,COLORADO SPRINGS,CO,80907,7193282300,060,080,5,Urban-Suburban
1010,Colorado Springs 11,5610,N,Martinez Elementary School,6460 VICKERS DRIVE,COLORADO SPRINGS,CO,80918,7193286100,004,050,5,Urban-Suburban
1010,Colorado Springs 11,1625,N,McAuliffe Elementary,830 HATHAWAY DRIVE,COLORADO SPRINGS,CO,80915,7192280900,004,050,5,Urban-Suburban
1010,Colorado Springs 11,5878,N,Midland Elementary School,2110 WEST BROADWAY STREET,COLORADO SPRINGS,CO,80904,7193284500,006,050,5,Urban-Suburban
1010,Colorado Springs 11,5948,N,Mitchell High School,1205 POTTER DRIVE,COLORADO SPRINGS,CO,80909,7193286600,090,120,5,Urban-Suburban
1010,Colorado Springs 11,5988,N,Monroe Elementary School,15 SOUTH CHELTON ROAD,COLORADO SPRINGS,CO,80910,7193287400,004,050,5,Urban-Suburban
1010,Colorado Springs 11,2528,N,Nikola Tesla Education Opportunity Center,3302 ALPINE PLACE,COLORADO SPRINGS,CO,80909,7193283100,060,120,5,Urban-Suburban
1010,Colorado Springs 11,6306,N,North Middle School,612 EAST YAMPA STREET,COLORADO SPRINGS,CO,80903,7193282400,060,080,5,Urban-Suburban
1010,Colorado Springs 11,2400,N,Odyssey Early College and Career Options,2115 AFTON WAY,COLORADO SPRINGS,CO,80909,7193283009,090,120,5,Urban-Suburban
1010,Colorado Springs 11,6680,N,Palmer High School,301 NORTH NEVADA AVENUE,COLORADO SPRINGS,CO,80903,7193285000,090,120,5,Urban-Suburban
1010,Colorado Springs 11,6856,N,Penrose Elementary School,4285 SOUTH NONCHALANT CIRCLE,COLORADO SPRINGS,CO,80917,7193287500,004,050,5,Urban-Suburban
1010,Colorado Springs 11,7228,N,Queen Palmer Elementary School,1921 EAST YAMPA STREET,COLORADO SPRINGS,CO,80909,7193283200,006,050,5,Urban-Suburban
1010,Colorado Springs 11,9618,N,Rogers Elementary School,110 SOUTH CIRCLE DRIVE,COLORADO SPRINGS,CO,80910,7193283300,004,050,5,Urban-Suburban
1010,Colorado Springs 11,7482,Y,Roosevelt Charter Academy,205 SOUTH BYRON DRIVE,COLORADO SPRINGS,CO,80910,7196370311,006,050,5,Urban-Suburban
1010,Colorado Springs 11,7513,N,Rudy Elementary School,5370 CRACKER BARREL CIRCLE,COLORADO SPRINGS,CO,80917,7193287600,004,050,5,Urban-Suburban
1010,Colorado Springs 11,7523,N,Russell Middle School,3825 EAST MONTEBELLO DRIVE,COLORADO SPRINGS,CO,80918,7193285200,060,080,5,Urban-Suburban
1010,Colorado Springs 11,7556,N,Sabin Middle School,3605 NORTH CAREFREE CIRCLE,COLORADO SPRINGS,CO,80917,7193287000,060,080,5,Urban-Suburban
1010,Colorado Springs 11,7705,N,Scott Elementary School,6175 WHETSTONE DRIVE,COLORADO SPRINGS,CO,80923,7193286200,004,050,5,Urban-Suburban
1010,Colorado Springs 11,7531,N,Spark Online Academy,2015 WICKES RD,COLORADO SPRINGS,CO,80919,7193284300,007,110,5,Urban-Suburban
1010,Colorado Springs 11,8246,N,Steele Elementary School,1720 NORTH WEBER STREET,COLORADO SPRINGS,CO,80907,7193284700,006,050,5,Urban-Suburban
1010,Colorado Springs 11,8346,N,Stratton Elementary School,2460 PASEO ROAD,COLORADO SPRINGS,CO,80907,7193283400,004,050,5,Urban-Suburban
1010,Colorado Springs 11,8466,N,Taylor Elementary School,900 EAST BUENA VENTURA STREET,COLORADO SPRINGS,CO,80907,7193283500,004,050,5,Urban-Suburban
1010,Colorado Springs 11,0871,N,The Bijou School,2115 AFTON WAY,COLORADO SPRINGS,CO,80909,7193287900,090,120,5,Urban-Suburban
1010,Colorado Springs 11,8902,N,Trailblazer Elementary School,2015 WICKES ROAD,COLORADO SPRINGS,CO,80919,7193286300,004,050,5,Urban-Suburban
1010,Colorado Springs 11,5576,N,Twain Elementary School,3402 EAST SAN MIGUEL STREET,COLORADO SPRINGS,CO,80909,7193287700,004,050,5,Urban-Suburban
1010,Colorado Springs 11,9445,N,West Elementary School,25 NORTH 20TH STREET,COLORADO SPRINGS,CO,80904,7193284900,004,050,5,Urban-Suburban
1010,Colorado Springs 11,9404,N,West Middle School,1920 WEST PIKES PEAK AVENUE,COLORADO SPRINGS,CO,80904,7193283900,060,080,5,Urban-Suburban
1010,Colorado Springs 11,9660,N,Wilson Elementary School,1409 DE REAMER CIRCLE,COLORADO SPRINGS,CO,80915,7193287800,004,050,5,Urban-Suburban
1020,Cheyenne Mountain 12,1592,N,Broadmoor Elementary School,440 W CHEYENNE MOUNTAIN BLVD,COLORADO SPRINGS,CO,80906,7194756130,006,060,5,Urban-Suburban
1020,Cheyenne Mountain 12,1596,N,Canon Elementary School,1201 WEST CHEYENNE ROAD,COLORADO SPRINGS,CO,80906,7194756140,004,004,5,Urban-Suburban
1020,Cheyenne Mountain 12,1586,N,Cheyenne Mountain Elementary School,5250 FARTHING DRIVE,COLORADO SPRINGS,CO,80906,7195763080,006,060,5,Urban-Suburban
1020,Cheyenne Mountain 12,1590,N,Cheyenne Mountain High School,1200 CRESTA ROAD,COLORADO SPRINGS,CO,80906,7194756110,090,120,5,Urban-Suburban
1020,Cheyenne Mountain 12,1588,N,Cheyenne Mountain Junior High School,1200 WEST CHEYENNE ROAD,COLORADO SPRINGS,CO,80905,7194756120,070,080,5,Urban-Suburban
1020,Cheyenne Mountain 12,3482,N,Gold Camp Elementary School,1805 PRESERVE DRIVE,COLORADO SPRINGS,CO,80906,7193272820,006,060,5,Urban-Suburban
1020,Cheyenne Mountain 12,6953,N,Pinon Valley Elementary School,6205 FARTHING DRIVE,COLORADO SPRINGS,CO,80906,7195270300,006,060,5,Urban-Suburban
1020,Cheyenne Mountain 12,1604,N,Skyway Park Elementary School,1100 MERCURY DRIVE,COLORADO SPRINGS,CO,80905,7194756150,006,060,5,Urban-Suburban
1030,Manitou Springs 14,5460,N,Manitou Springs Elementary School,110 PAWNEE AVENUE,MANITOU SPRINGS,CO,80829,7196852195,004,050,5,Urban-Suburban
1030,Manitou Springs 14,5468,N,Manitou Springs High School,401 EL MONTE PLACE,MANITOU SPRINGS,CO,80829,7196852074,090,120,5,Urban-Suburban
1030,Manitou Springs 14,5464,N,Manitou Springs Middle School,415 EL MONTE PLACE,MANITOU SPRINGS,CO,80829,7196852127,060,080,5,Urban-Suburban
1030,Manitou Springs 14,9010,N,Ute Pass Elementary School,9230 CHIPITA PARK ROAD,CHIPITA PARK,CO,80809,7196852227,004,060,5,Urban-Suburban
1040,Academy 20,0017,N,Academy Endeavour Elementary School,3475 HAMPTON PARK DRIVE,COLORADO SPRINGS,CO,80920,7192345600,004,050,5,Urban-Suburban
1040,Academy 20,0019,N,Academy International Elementary School,8550 CHARITY DRIVE,COLORADO SPRINGS,CO,80920,7192344000,004,050,5,Urban-Suburban
1040,Academy 20,0076,N,Air Academy High School,551 NORTH FRONTAGE ROAD WEST,USAF ACADEMY,CO,80840,7192342400,090,120,5,Urban-Suburban
1040,Academy 20,0249,N,Antelope Trails Elementary School,15280 JESSIE DRIVE,COLORADO SPRINGS,CO,80921,7192344100,004,050,5,Urban-Suburban
1040,Academy 20,0209,N,Aspen Valley Campus,1450 CHAPEL HILLS DRIVE,COLORADO SPRINGS,CO,80920,7192346000,080,120,5,Urban-Suburban
1040,Academy 20,0074,N,Challenger Middle School,10215 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,7192343000,060,080,5,Urban-Suburban
1040,Academy 20,1615,N,Chinook Trail Elementary School,11795 GRAND LAWN CIRCLE,COLORADO SPRINGS,CO,80924,7192345700,006,050,5,Urban-Suburban
1040,Academy 20,1421,N,Chinook Trail Middle School,9750 GRAND LAWN CIRCLE,COLORADO SPRINGS,CO,80924,7192341576,060,080,5,Urban-Suburban
1040,Academy 20,1929,N,Discovery Canyon Campus Elementary School,1810 NORTH GATE BLVD,COLORADO SPRINGS,CO,80921,7192343810,004,050,5,Urban-Suburban
1040,Academy 20,2195,N,Discovery Canyon Campus High School,1810 NORTHGATE BOULEVARD,COLORADO SPRINGS,CO,80921,7192341800,090,120,5,Urban-Suburban
1040,Academy 20,1921,N,Discovery Canyon Campus Middle School,1810 NORTH GATE BLVD,COLORADO SPRINGS,CO,80921,7192341810,060,080,5,Urban-Suburban
1040,Academy 20,2248,N,Douglass Valley Elementary School,4610 DOUGLASS DRIVE,USAF ACADEMY,CO,80840,7192344200,006,050,5,Urban-Suburban
1040,Academy 20,2358,N,Eagleview Middle School,1325 VINDICATOR DRIVE,COLORADO SPRINGS,CO,80919,7192343400,060,080,5,Urban-Suburban
1040,Academy 20,2524,N,Edith Wolford Elementary School,13710 BLACK FOREST ROAD,COLORADO SPRINGS,CO,80908,7192344300,004,050,5,Urban-Suburban
1040,Academy 20,1229,N,Encompass Heights Elementary School ,3602 DAYDREAMER DRIVE,COLORADO SPRINGS,CO,80908,7192341206,004,050,5,Urban-Suburban
1040,Academy 20,2800,N,Explorer Elementary School,4190 BARDOT DRIVE,COLORADO SPRINGS,CO,80920,7192344400,004,050,5,Urban-Suburban
1040,Academy 20,3104,N,Foothills Elementary School,825 ALLEGHENY DRIVE,COLORADO SPRINGS,CO,80919,7192344500,006,050,5,Urban-Suburban
1040,Academy 20,3238,N,Frontier Elementary School,3755 MEADOW RIDGE DRIVE,COLORADO SPRINGS,CO,80920,7192344600,004,050,5,Urban-Suburban
1040,Academy 20,3985,N,High Plains Elementary School,2248 VINTAGE DRIVE,COLORADO SPRINGS,CO,80920,7192344700,004,050,5,Urban-Suburban
1040,Academy 20,6247,N,Legacy Peak Elementary School,8701 WOLF VALLEY DRIVE,COLORADO SPRINGS,CO,80920,7192345900,004,050,5,Urban-Suburban
1040,Academy 20,5126,N,Liberty High School,8720 SCARBOROUGH DRIVE,COLORADO SPRINGS,CO,80920,7192342200,090,120,5,Urban-Suburban
1040,Academy 20,6140,N,Mountain Ridge Middle School,9150 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,7192343200,060,080,5,Urban-Suburban
1040,Academy 20,6158,N,Mountain View Elementary School,10095 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,7192344800,006,050,5,Urban-Suburban
1040,Academy 20,6242,Y,New Summit Charter Academy,7899 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,7192831731,006,080,5,Urban-Suburban
1040,Academy 20,6937,N,Pine Creek High School,10750 THUNDER MOUNTAIN AVENUE,COLORADO SPRINGS,CO,80908,7192342600,090,120,5,Urban-Suburban
1040,Academy 20,6960,N,Pioneer Elementary School,3663 WOODLAND HILLS DR,COLORADO SPRINGS,CO,80918,7192345000,006,050,5,Urban-Suburban
1040,Academy 20,7159,N,Prairie Hills Elementary School,8025 TELEGRAPH DRIVE,COLORADO SPRINGS,CO,80920,7192345100,006,050,5,Urban-Suburban
1040,Academy 20,7240,N,Rampart High School,8250 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,7192342000,090,120,5,Urban-Suburban
1040,Academy 20,7247,N,Ranch Creek Elementary,9155 TUTT BOULEVARD,COLORADO SPRINGS,CO,80924,7192345500,004,050,5,Urban-Suburban
1040,Academy 20,7460,N,Rockrimmon Elementary School,194 W MIKADO DRIVE,COLORADO SPRINGS,CO,80919,7192345200,006,050,5,Urban-Suburban
1040,Academy 20,8779,Y,TCA College Pathways,12201 CROSS PEAK VIEW,COLORADO SPRINGS,CO,80921,7194886294,070,120,5,Urban-Suburban
1040,Academy 20,1627,Y,The Classical Academy Charter,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,7194840081,006,060,5,Urban-Suburban
1040,Academy 20,1630,Y,The Classical Academy High School,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,7194840091,090,120,5,Urban-Suburban
1040,Academy 20,1629,Y,The Classical Academy Middle School,975 STOUT ROAD,COLORADO SPRINGS,CO,80921,7194840091,070,080,5,Urban-Suburban
1040,Academy 20,8813,N,The Da Vinci Academy School,1335 BRIDLE OAK LANE,COLORADO SPRINGS,CO,80921,7192345400,004,050,5,Urban-Suburban
1040,Academy 20,8851,N,Timberview Middle School,8680 SCARBOROUGH DRIVE,COLORADO SPRINGS,CO,80920,7192343600,060,080,5,Urban-Suburban
1040,Academy 20,0110,N,Village High School,1110 CHAPEL HILLS DRIVE,COLORADO SPRINGS,CO,80920,7192341970,090,120,5,Urban-Suburban
1040,Academy 20,1901,N,Village Middle School,3475 HAMPTON PARK DRIVE,COLORADO SPRINGS,CO,80920,7192341940,050,080,5,Urban-Suburban
1040,Academy 20,9714,N,Woodmen-Roberts Elementary School,8365 ORCHARD PATH ROAD,COLORADO SPRINGS,CO,80919,7192345300,004,050,5,Urban-Suburban
1050,Ellicott 22,2638,N,Ellicott Elementary School,399 SOUTH ELLICOTT HIGHWAY,ELLICOTT,CO,80808,7196832700,004,050,5,Remote
1050,Ellicott 22,2640,N,Ellicott Middle School,350 SOUTH ELLICOTT HIGHWAY,ELLICOTT,CO,80808,7196832700,060,080,5,Remote
1050,Ellicott 22,2642,N,Ellicott Senior High School,375 SOUTH ELLICOTT HIGHWAY,ELLICOTT,CO,80808,7196832700,090,120,5,Remote
1060,Peyton 23 Jt,6898,N,Peyton Elementary School,13550 BRADSHAW ROAD,PEYTON,CO,80831,7197490170,004,060,5,Remote
1060,Peyton 23 Jt,6900,N,Peyton Junior High School,13885 BRADSHAW ROAD,PEYTON,CO,80831,7197490417,070,080,5,Remote
1060,Peyton 23 Jt,6626,N,Peyton Online Academy,18320 MAIN STREET,PEYTON,CO,80831,7197492330,007,120,5,Remote
1060,Peyton 23 Jt,6902,N,Peyton Senior High School,13885 BRADSHAW ROAD,PEYTON,CO,80831,7197490417,090,120,5,Remote
1070,Hanover 28,3758,N,Hanover Junior-Senior High School,17050 SOUTH PEYTON HIGHWAY,COLORADO SPRINGS,CO,80928,7196832247,060,120,5,Remote
1070,Hanover 28,3941,N,Hanover Online Academy,17050 SOUTH PEYTON HIGHWAY,COLORADO SPRINGS,CO,80928,7196832247,060,120,5,Remote
1070,Hanover 28,6701,N,Prairie Heights Elementary School,7930 INDIAN VILLAGE HEIGHTS,FOUNTAIN,CO,80817,7193821260,004,050,5,Remote
1080,Lewis-Palmer 38,3539,N,Bear Creek Elementary School,1330 CREEKSIDE DRIVE,MONUMENT,CO,80132,7194884770,004,060,5,Urban-Suburban
1080,Lewis-Palmer 38,5096,N,Lewis-Palmer Elementary School,1315 LAKE WOODMOOR DRIVE,MONUMENT,CO,80132,7194884750,004,060,5,Urban-Suburban
1080,Lewis-Palmer 38,5100,N,Lewis-Palmer High School,1300 HIGBY ROAD,MONUMENT,CO,80132,7194884720,090,120,5,Urban-Suburban
1080,Lewis-Palmer 38,5098,N,Lewis-Palmer Middle School,1776 WOODMOOR DRIVE,MONUMENT,CO,80132,7194884776,070,080,5,Urban-Suburban
1080,Lewis-Palmer 38,2295,Y,Monument Charter Academy,1150 VILLAGE RIDGE PT,MONUMENT,CO,80132,7194811950,004,050,5,Urban-Suburban
1080,Lewis-Palmer 38,5093,Y,Monument Charter Academy Secondary School ,4303 PINEHURST CIRCLE,COLORADO SPRINGS,CO,80905,7194811950,060,120,5,Urban-Suburban
1080,Lewis-Palmer 38,6682,N,Palmer Lake Elementary School,115 UPPER GLENWAY,PALMER LAKE,CO,80133,7194884760,004,060,5,Urban-Suburban
1080,Lewis-Palmer 38,6678,N,Palmer Ridge High School,19255 MONUMENT HILL ROAD,MONUMENT,CO,80132,7198678600,090,120,5,Urban-Suburban
1080,Lewis-Palmer 38,7165,N,Prairie Winds Elementary School,790 KING'S DEER POINT EAST,MONUMENT,CO,80132,7195590800,004,060,5,Urban-Suburban
1080,Lewis-Palmer 38,4686,N,Ray E Kilmer Elementary School,4285 WALKER RD,COLORADO SPRINGS,CO,80908,7194884740,004,060,5,Urban-Suburban
1110,District 49,0101,N,ALLIES,6275 BRIDLESPUR AVENUE,COLORADO SPRINGS,CO,80922,7194951100,020,050,5,Urban-Suburban
1110,District 49,0555,Y,Banning Lewis Ranch Academy,7094 COTTONWOOD TREE DRIVE,COLORADO SPRINGS,CO,80927,7195700075,006,120,5,Urban-Suburban
1110,District 49,0696,N,Bennett Ranch Elementary School,11243 LONDONDERRY DRIVE,PEYTON,CO,80831,7194955232,004,050,5,Urban-Suburban
1110,District 49,1618,N,Evans Elementary School,1675 WINNEBAGO ROAD,COLORADO SPRINGS,CO,80915,7194955299,004,050,5,Urban-Suburban
1110,District 49,2902,N,Falcon Elementary School of Technology,12050 FALCON HIGHWAY,FALCON,CO,80831,7194955272,004,050,5,Urban-Suburban
1110,District 49,2908,N,Falcon High School,10255 LAMBERT ROAD,PEYTON,CO,80831,7194955522,090,120,5,Urban-Suburban
